"","ID","Regulator","ExamDate","BankName","City","State","AssetSize","ExamMethod","Rating","UnknownVariable","MeanRankingbyQuarterwithinCity","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","ExamDate_d"
"10952",35013,3,"7/1/01","COLUMBIA COMMUNITY BANK","HILLSBORO","OR",26583,2,2,NA,2,1.777777778,NA,"",45.458397,-122.977963,2001-07-01
"10953",755,4,"9/11/90","WEST ONE BANK OREGON, SAVINGS BANK","HILLSBORO","OR",357769,8,2,NA,1.833333333,1.777777778,NA,"",45.458397,-122.977963,1990-09-11
"10954",28021,3,"5/1/95","WEST ONE BANK, OREGON, S.B.","HILLSBORO","OR",583574,9,1,NA,1,1.777777778,NA,"",45.458397,-122.977963,1995-05-01
"10955",58625,3,"1/1/13","CENTERPOINTE COMMUNITY BANK","HOOD RIVER","OR",85552,2,2,NA,2,2,39916,"C",45.706903,-121.524161,2013-01-01
"10956",17445,3,"1/1/91","BANK OF WALLOWA COUNTY","JOSEPH","OR",16000,9,3,NA,2.6,2.166666667,NA,"",45.406071,-117.073337,1991-01-01
"10957",17445,3,"8/1/07","COMMUNITY BANK","JOSEPH","OR",336192,7,2,NA,1.8,2.166666667,NA,"",45.406071,-117.073337,2007-08-01
"10958",22793,3,"7/1/93","TRI-COUNTY BANKING CO.","JUNCTION CITY","OR",21000,9,3,NA,3,2.5,43534,"C",44.216679,-123.207227,1993-07-01
"10959",22401,3,"5/27/90","SOUTH VALLEY STATE BANK","KLAMATH FALLS","OR",72000,9,2,NA,1.666666667,1.8125,45505,"C",42.207604,-121.756285,1990-05-27
"10960",3307,4,"10/4/99","KLAMATH FIRST FS & LA","KLAMATH FALLS","OR",1027065,1,2,NA,2,1.8125,45505,"C",42.207604,-121.756285,1999-10-04
"10961",57877,3,"3/1/07","THE BANK OF OSWEGO","LAKE OSWEGO","OR",38732,2,2,NA,2,2,NA,"",45.408374,-122.691388,2007-03-01
"10962",2345,3,"11/5/08","WEST COAST BANK","LAKE OSWEGO","OR",2607534,1,2,NA,2,2,NA,"",45.408374,-122.691388,2008-11-05
"10963",22763,3,"7/1/93","JUNIPER BANKING COMPANY","MADRAS","OR",26000,9,2,NA,2,2,53308,"C",44.621487,-121.136546,1993-07-01
"10964",912064,2,"8/19/96","VALLEY CMNTY BK","MCMINNVILLE","OR",28843,2,2,NA,2,1.2,52741,"C",45.21392,-123.17431,1996-08-19
"10965",3773,4,"11/30/10","FIRST FS & LA OF MCMINNVILLE","MCMINNVILLE","OR",347146,7,1,NA,1,1.2,52741,"C",45.21392,-123.17431,2010-11-30
"10966",1371,4,"10/22/90","JACKSON COUNTY FEDERAL BANK, A FSB","MEDFORD","OR",336742,8,2,NA,2,2,55981,"U",42.336442,-122.844238,1990-10-22
"10967",32975,3,"4/1/04","PREMIER WEST BANK","MEDFORD","OR",557602,1,2,NA,2,2,55981,"U",42.336442,-122.844238,2004-04-01
"10968",32975,3,"12/1/10","PREMIERWEST BANK","MEDFORD","OR",1458554,1,2,NA,2,2,55981,"U",42.336442,-122.844238,2010-12-01
"10969",92162,2,"10/6/97","AMERICAN PACIFIC BK","MILL CITY","OR",42824,2,3,NA,3,3,NA,"",44.75401,-122.47814,1997-10-06
"10970",16259,3,"6/1/99","BANK OF COMMERCE","MILTON FREEWATER","OR",65679,2,2,NA,2,2,NA,"",45.93263,-118.38774,1999-06-01
"10971",34179,3,"1/1/98","LINCOLN SECURITY BANK","NEWPORT","OR",20535,2,2,NA,2,1.75,62839,"C",44.629144,-124.054199,1998-01-01
"10972",2345,3,"2/1/97","THE BANK OF NEWPORT","NEWPORT","OR",209602,2,1,NA,1.5,1.75,62839,"C",44.629144,-124.054199,1997-02-01
"10973",7729,4,"8/11/97","ORCHARD FEDERAL SAVINGS BANK","ONTARIO","OR",87915,2,2,NA,2,2.833333333,65539,"C",44.070325,-116.912496,1997-08-11
"10974",58428,3,"10/1/18","LEWIS & CLARK BANK","OREGON CITY","OR",185793,2,2,NA,2,2,NA,"",45.317893,-122.523602,2018-10-01
"10975",8939,4,"9/7/93","BANK OF AMERICA, FSB","PORTLAND","OR",2775870,8,2,NA,1.911764706,1.842105263,71317,"U",45.520404,-122.651087,1993-09-07
"10976",1553,1,"5/6/92","FIRST INTERSTATE BANK/OREGON","PORTLAND","OR",5627683,9,2,NA,1.5,1.842105263,71317,"U",45.520404,-122.651087,1992-05-06
"10977",4514,1,"3/31/94","UNITED STATES NATIONAL BANK","PORTLAND","OR",10966511,9,1,NA,1,1.842105263,71317,"U",45.520404,-122.651087,1994-03-31
"10978",843270,2,"9/3/96","PRINEVILLE BK","PRINEVILLE","OR",32428,2,1,NA,1,1.5,72424,"C",44.310137,-120.844286,1996-09-03
"10979",843270,2,"12/1/08","COMMUNITY FIRST BK","PRINEVILLE","OR",213009,2,2,NA,2,1.5,72424,"C",44.310137,-120.844286,2008-12-01
"10980",18777,3,"8/1/95","PACIFIC STATE BANK","REEDSPORT","OR",48507,9,2,NA,2,2.2,74098,"C",43.699933,-124.123204,1995-08-01
"10981",10577,2,"1/18/00","PACIFIC ST BK","REEDSPORT","OR",52088,2,1,NA,1,2.2,74098,"C",43.699933,-124.123204,2000-01-18
"10982",19823,3,"6/1/99","VALLEY OF THE ROGUE BANK","ROGUE RIVER","OR",311301,2,2,NA,2,2,NA,"",42.43595,-123.172,1999-06-01
"10983",14860,1,"12/8/93","DOUGLAS NATIONAL BANK","ROSEBURG","OR",92270,9,2,NA,2,2,76339,"C",43.219397,-123.346766,1993-12-08
"10984",17266,3,"4/1/18","UMPQUA BANK","ROSEBURG","OR",25648276,1,2,NA,2,2,76339,"C",43.219397,-123.346766,2018-04-01
"10985",21060,1,"11/13/91","PIONEER TRUST BANK, N.A.","SALEM","OR",107691,9,2,NA,2,2,78229,"U",44.93414,-123.010267,1991-11-13
"10986",17381,3,"4/1/98","THE COMMERCIAL BANK","SALEM","OR",384476,1,2,NA,1.6,2,78229,"U",44.93414,-123.010267,1998-04-01
"10987",9486,3,"5/1/04","CLACKAMAS COUNTY BANK","SANDY","OR",155823,2,2,NA,2,1.857142857,78823,"C",45.397667,-122.26627,2004-05-01
"10988",58660,3,"12/1/18","CLATSOP COMMUNITY BANK","SEASIDE","OR",92978,2,2,NA,2,2,80335,"C",46.005189,-123.91001,2018-12-01
"10989",35399,3,"7/1/07","SILVER FALLS BANK","SILVERTON","OR",99635,2,2,NA,2,2,82117,"C",45.003668,-122.775459,2007-07-01
"10990",2697619,2,"1/18/00","MCKENZIE ST BK","SPRINGFIELD","OR",15110,2,2,NA,2,2,NA,"",44.058465,-123.011597,2000-01-18
"10991",22469,3,"6/1/91","COLUMBIA RIVER BANKING COMPANY","THE DALLES","OR",35000,9,2,NA,2,2.125,87263,"C",45.605534,-121.18559,1991-06-01
"10992",22469,3,"1/5/09","COLUMBIA RIVER BANK","THE DALLES","OR",1108074,1,2,NA,2,2.125,87263,"C",45.605534,-121.18559,2009-01-05
"10993",57872,3,"7/1/16","PACIFIC WEST BANK","WEST LINN","OR",54125,2,2,NA,2,2,NA,"",45.343615,-122.664926,2016-07-01
"10994",22911,3,"6/2/90","SEAFIRST BANK OREGON","WOODBURN","OR",16000,9,2,NA,2,2,96913,"C",45.153661,-122.850092,1990-06-02
"10995",34892,3,"12/1/04","MID-VALLEY BANK","WOODBURN","OR",86983,2,2,NA,2,2,96913,"C",45.153661,-122.850092,2004-12-01
"10996",57125,3,"8/1/13","CHELTEN HILLS SAVINGS BANK","ABINGTON","PA",36417,2,2,NA,2,2,NA,"",40.123805,-75.114767,2013-08-01
"10997",13871,1,"10/15/93","COMMUNITY NATIONAL BANK","ALBION","PA",51180,9,2,NA,2,2,1144,"C",41.890344,-80.355166,1993-10-15
"10998",13871,1,"7/20/09","COMMUNITY N. B. OF NORTHWESTERN PA","ALBION","PA",75566,2,2,NA,2,2,1144,"C",41.890344,-80.355166,2009-07-20
"10999",583,4,"5/17/93","ECONOMY SA","ALIQUIPPA","PA",140571,8,2,NA,2,2.5,NA,"",40.63673,-80.24006,1993-05-17
"11000",1496020,2,"7/22/96","AMBASSADOR BK OF THE CMMWLTH","ALLENTOWN","PA",186655,2,1,NA,1.75,1.8,1495,"U",40.651343,-75.441706,1996-07-22
"11001",2580243,2,"8/15/16","AMERICAN BK","ALLENTOWN","PA",570258,1,2,NA,2,1.8,1495,"U",40.651343,-75.441706,2016-08-15
"11002",6645,1,"11/24/92","MERCHANTS BANK, N.A.","ALLENTOWN","PA",1854844,9,2,NA,2,1.8,1495,"U",40.651343,-75.441706,1992-11-24
"11003",34786,3,"5/1/01","ENTERPRISE BANK","ALLISON PARK","PA",60449,2,2,NA,2,2,NA,"",40.55951,-79.95867,2001-05-01
"11004",617,4,"8/15/90","LAUREL SAVINGS BANK","ALLISON PARK","PA",157170,8,2,NA,2,2,NA,"",40.55951,-79.95867,1990-08-15
"11005",27956,3,"3/1/04","LAUREL SAVINGS BANK","ALLISON PARK","PA",306814,1,2,NA,2,2,NA,"",40.55951,-79.95867,2004-03-01
"11006",153,4,"4/15/91","ALTOONA FIRST SAVINGS BANK","ALTOONA","PA",73913,8,2,NA,1.923076923,1.84375,1792,"U",40.485263,-78.393865,1991-04-15
"11007",30117,3,"2/1/12","RELIANCE SAVINGS BANK","ALTOONA","PA",371543,7,2,NA,2,1.84375,1792,"U",40.485263,-78.393865,2012-02-01
"11008",9896,3,"9/1/92","MID-STATE BANK AND TRUST COMPANY","ALTOONA","PA",986000,9,1,NA,1,1.84375,1792,"U",40.485263,-78.393865,1992-09-01
"11009",2179,4,"6/8/92","AMBLER S & LA","AMBLER","PA",118123,8,2,NA,2,2,NA,"",40.180876,-75.215621,1992-06-08
"11010",28701,3,"11/1/18","AMBLER SAVINGS BANK","AMBLER","PA",394143,7,2,NA,2,2,NA,"",40.180876,-75.215621,2018-11-01
"11011",6051,3,"11/1/93","APOLLO TRUST COMPANY","APOLLO","PA",101000,9,2,NA,2,2,NA,"",40.581455,-79.566433,1993-11-01
"11012",368522,2,"2/20/12","APOLLO TC","APOLLO","PA",145908,2,2,NA,2,2,NA,"",40.581455,-79.566433,2012-02-20
"11013",2280,1,"7/30/93","CITIZENS NATIONAL BANK","ASHLAND","PA",62081,9,2,NA,2,2,3395,"C",40.78415,-76.356232,1993-07-30
"11014",2601,4,"3/16/92","IRON WORKERS S & LA","ASTON","PA",67979,8,2,NA,2,2,NA,"",39.864907,-75.432958,1992-03-16
"11015",28908,3,"3/1/11","IRON WORKERS SAVINGS BANK","ASTON","PA",159054,2,2,NA,2,2,NA,"",39.864907,-75.432958,2011-03-01
"11016",15758,3,"3/1/94","GERMANTOWN SAVINGS BANK","BALA CYNWYD","PA",1610000,9,2,NA,2,2,NA,"",39.999279,-75.232959,1994-03-01
"11017",34440,3,"7/1/11","BALLY SAVINGS BANK","BALLY","PA",43974,2,2,NA,2,2,NA,"",40.40232,-75.58713,2011-07-01
"11018",4513,1,"9/30/91","MERCHANTS NATIONAL BANK/BANGOR","BANGOR","PA",116985,9,2,NA,2,1.75,NA,"",40.86565,-75.20657,1991-09-30
"11019",4513,1,"5/17/99","MERCHANTS NATIONAL BANK","BANGOR","PA",193484,2,2,NA,2,1.75,NA,"",40.86565,-75.20657,1999-05-17
"11020",935111,2,"11/5/18","MERCHANTS BK OF BANGOR","BANGOR","PA",399601,7,1,NA,1,1.75,NA,"",40.86565,-75.20657,2018-11-05
"11021",147,4,"11/29/90","PEOPLES HOME SAVINGS BANK","BEAVER FALLS","PA",165580,8,2,NA,2,1.875,NA,"",40.75201,-80.31923,1990-11-29
"11022",27707,3,"11/1/02","PEOPLES HOME SAVINGS BANK","BEAVER FALLS","PA",321007,1,2,NA,2,1.875,NA,"",40.75201,-80.31923,2002-11-01
"11023",58470,3,"7/1/18","HOMETOWN BANK OF PENNSYLVANIA","BEDFORD","PA",158912,2,2,NA,2,2,6193,"C",40.024894,-78.505088,2018-07-01
"11024",10128,1,"8/27/90","THE KISHACOQUILLAS VALLEY BANK","BELLEVILLE","PA",66555,9,1,NA,1,1.666666667,NA,"",40.591417,-77.73103,1990-08-27
"11025",10128,1,"11/28/06","THE KISHACOQUILLAS VALLEY N.B. OF BELLEVILLE","BELLEVILLE","PA",419563,7,2,NA,2,1.666666667,NA,"",40.591417,-77.73103,2006-11-28
"11026",10128,1,"4/12/10","THE KISHACOQUILLAS VALLEY N. B. OF BELLRVILLE","BELLEVILLE","PA",563606,7,2,NA,2,1.666666667,NA,"",40.591417,-77.73103,2010-04-12
"11027",14969,3,"3/1/16","KISH BANK","BELLEVILLE","PA",691550,7,2,NA,2,1.666666667,NA,"",40.591417,-77.73103,2016-03-01
"11028",1562,4,"1/19/99","BELL FS & LA","BELLEVUE","PA",754996,1,3,NA,2.666666667,2.333333333,NA,"",40.493958,-80.051722,1999-01-19
"11029",5307,1,"3/31/92","FIRST PHILSON BANK, NA","BERLIN","PA",187444,9,3,NA,3,3,NA,"",39.942768,-78.981234,1992-03-31
"11030",17721,1,"10/25/99","BERNVILLE BANK, N.A.","BERNVILLE","PA",108532,2,2,NA,2,2,NA,"",40.43343,-76.11216,1999-10-25
"11031",568,1,"4/5/93","FIRST NATIONAL BANK OF BERWICK","BERWICK","PA",192929,9,2,NA,2,1.666666667,8434,"U",41.016958,-76.41213,1993-04-05
"11032",568,1,"2/25/02","THE FIRST NATIONAL BANK OF BERWICK","BERWICK","PA",391859,1,1,NA,1,1.666666667,8434,"U",41.016958,-76.41213,2002-02-25
"11033",568,1,"5/19/09","FIRST KEYSTON NATIONAL BANK","BERWICK","PA",742233,1,1,NA,1,1.666666667,8434,"U",41.016958,-76.41213,2009-05-19
"11034",7404,3,"11/1/11","FIRST KEYSTONE COMMUNITY BANK","BERWICK","PA",812371,1,2,NA,2,1.666666667,8434,"U",41.016958,-76.41213,2011-11-01
"11035",57777,3,"6/1/06","MERIDIAN BANK","BERWYN","PA",82544,2,2,NA,2,2.666666667,NA,"",40.030058,-75.45644,2006-06-01
"11036",27148,3,"8/2/10","NOVA BANK","BERWYN","PA",597698,1,3,NA,3,2.666666667,NA,"",40.030058,-75.45644,2010-08-02
"11037",27943,3,"6/1/15","BRENTWOOD BANK","BETHEL PARK","PA",512219,7,2,NA,2,2,NA,"",40.32757,-80.0395,2015-06-01
"11038",7232,4,"5/13/92","FIRST STAR SAVINGS BANK","BETHLEHEM","PA",116882,8,1,NA,2,1.909090909,NA,"",40.58883,-75.351958,1992-05-13
"11039",7406,3,"6/1/96","FIRST VALLEY BANK","BETHLEHEM","PA",2727563,9,1,NA,1.5,1.909090909,NA,"",40.58883,-75.351958,1996-06-01
"11040",692115,2,"3/6/00","SUMMIT BK","BETHLEHEM","PA",4369198,1,1,NA,1,1.909090909,NA,"",40.58883,-75.351958,2000-03-06
"11041",59074,3,"4/1/15","BANK OF BIRD-IN-HAND","BIRD IN HAND","PA",64174,2,2,NA,2,2,NA,"",40.066647,-76.187926,2015-04-01
"11042",686,3,"8/2/10","FIRST COLUMBIA BANK & TRUST CO.","BLOOMSBURG","PA",603748,7,2,NA,2,2,8434,"U",41.016958,-76.41213,2010-08-02
"11043",8421,1,"8/19/02","BLUE BALL NATIONAL BANK","BLUE BALL","PA",954932,1,2,NA,2,2,NA,"",40.117326,-76.052379,2002-08-19
"11044",5503,4,"5/30/00","PROGRESS BANK","BLUE BELL","PA",808339,1,2,NA,2,2,NA,"",40.211896,-75.35586,2000-05-30
"11045",7212,4,"11/3/04","AMERICAN EAGLE SAVINGS BANK","BOOTHWYN","PA",35205,2,2,NA,2,2.285714286,NA,"",39.830113,-75.441584,2004-11-03
"11046",2137,1,"10/28/91","NATIONAL BANK OF BOYERTOWN","BOYERTON","PA",574926,9,1,NA,1,1.5,NA,"",40.33371,-75.63741,1991-10-28
"11047",2137,1,"10/2/00","NATIONAL PENN BANK","BOYERTON","PA",2299674,1,2,NA,2,1.5,NA,"",40.33371,-75.63741,2000-10-02
"11048",2137,1,"4/5/10","NATIONAL PENN BANK","BOYERTOWN","PA",9042566,1,2,NA,1.5,1.75,NA,"",40.33371,-75.63741,2010-04-05
"11049",12089,4,"5/22/95","BRIDGEVILLE SAVINGS BANK, FSB","BRIDGEVILLE","PA",51370,8,2,NA,2,2,NA,"",40.35618,-80.11006,1995-05-22
"11050",581,4,"4/22/91","RELIABLE SAVINGS BANK","BRIDGEVILLE","PA",131016,8,2,NA,2,2,NA,"",40.35618,-80.11006,1991-04-22
"11051",4441,4,"5/23/94","STATE SAVINGS BANK","BRIDGEWATER","PA",28390,8,2,NA,2,2,NA,"",40.097888,-74.919333,1994-05-23
"11052",6167,4,"1/4/93","FIDELITY S & LA OF BUCKS CO","BRISTOL","PA",62793,8,1,NA,1.333333333,1.466666667,NA,"",40.115859,-74.853608,1993-01-04
"11053",2457,4,"3/16/09","FIRST FS & LA OF BUCKS CO","BRISTOL","PA",552937,7,2,NA,2,1.466666667,NA,"",40.115859,-74.853608,2009-03-16
"11054",5630,4,"7/1/91","PEOPLES SAVINGS BANK","BROOKVILLE","PA",42804,8,2,NA,2,2,10810,"C",41.162035,-79.081363,1991-07-01
"11055",29882,3,"3/1/03","GREATER DELAWARE VALLEY SAVINGS BANK","BROOMALL","PA",375827,1,2,NA,2,2,NA,"",39.972965,-75.365635,2003-03-01
"11056",29882,3,"9/1/09","ALLIANCE BANK","BROOMALL","PA",428041,7,2,NA,2,2,NA,"",39.972965,-75.365635,2009-09-01
"11057",11866,3,"4/1/91","THE BRYN MAWR TRUST COMPANY","BRYN MAWR","PA",279000,9,2,NA,2,2,NA,"",40.023624,-75.329727,1991-04-01
"11058",765019,2,"2/22/16","BRYN MAWR TC","BRYN MAWR","PA",2934098,1,2,NA,2,2,NA,"",40.023624,-75.329727,2016-02-22
"11059",17215,3,"8/25/90","FIRST SENECA BANK","BUTLER","PA",1200000,9,2,NA,2,2,11998,"C",40.863328,-79.924443,1990-08-25
"11060",22765,1,"1/28/02","COMMERCE BANK/HARRISBURG, N.A.","CAMP HILL","PA",609377,1,2,NA,2,2,NA,"",40.21604,-76.924996,2002-01-28
"11061",14542,1,"10/31/91","CCNB BANK, N.A.","CAMP HILL","PA",833024,9,2,NA,2,2,NA,"",40.21604,-76.924996,1991-10-31
"11062",2505,1,"7/15/91","FIRST NATIONAL BANK OF CANTON","CANTON","PA",41833,9,2,NA,2,2,NA,"",41.639449,-76.84143,1991-07-15
"11063",898010,2,"7/28/08","BANK OF CANTON","CANTON","PA",85506,2,2,NA,2,2,NA,"",41.639449,-76.84143,2008-07-28
"11064",664,1,"3/15/99","PIONEER AMERICAN BANK, N.A.","CARBONDALE","PA",404514,1,2,NA,2,2,NA,"",41.583122,-75.505612,1999-03-15
"11065",2350,3,"12/1/90","FARMERS TRUST COMPANY","CARLISLE","PA",329000,9,2,NA,2,2,NA,"",40.20148,-77.18887,1990-12-01
"11066",2350,3,"10/1/95","FINANCIAL TRUST COMPANY","CARLISLE","PA",502529,9,2,NA,2,2,NA,"",40.20148,-77.18887,1995-10-01
"11067",8417,3,"10/1/98","FINANCIAL TRUST COMPANY","CARLISLE","PA",997888,1,2,NA,2,2,NA,"",40.20148,-77.18887,1998-10-01
"11068",5784,1,"6/30/93","COMMUNITY BANK, N.A.","CARMICHAELS","PA",123920,9,2,NA,2,2,NA,"",39.918913,-79.98532,1993-06-30
"11069",7848,3,"1/1/19","COMMUNITY BANK","CARMICHAELS","PA",1230010,7,2,NA,2,2,NA,"",39.918913,-79.98532,2019-01-01
"11070",15189,4,"5/3/99","CARNEGIE SAVINGS BANK","CARNEGIE","PA",19895,2,2,NA,2,2,NA,"",40.40868,-80.08339,1999-05-03
"11071",146,4,"4/5/99","FIRST CARNEGIE DEPOSIT","CARNEGIE","PA",150071,2,2,NA,2,2,NA,"",40.40868,-80.08339,1999-04-05
"11072",20272,3,"11/1/92","LINCOLN SAVINGS BANK","CARNEGIE","PA",209000,9,2,NA,2,2,NA,"",40.40868,-80.08339,1992-11-01
"11073",12192,1,"3/29/93","FIRST NATIONAL BANK","CENTRE HALL","PA",28969,9,2,NA,2,2,NA,"",40.807973,-77.703942,1993-03-29
"11074",34343,3,"8/1/98","SUBURBAN COMMUNITY BANK","CHALFONT","PA",27073,2,2,NA,2,2,NA,"",40.288277,-75.201848,1998-08-01
"11075",2511386,2,"1/7/02","SUBURBAN CMNTY BK","CHALFONT","PA",78034,2,2,NA,2,2,NA,"",40.288277,-75.201848,2002-01-07
"11076",4965,1,"2/17/94","UNITAS NATIONAL BANK","CHAMBERSBURG","PA",147850,9,1,NA,1.7,1.823529412,15184,"U",39.93509,-77.645272,1994-02-17
"11077",8405,3,"6/1/13","FARMERS AND MERCHANTS TRUST COMPANY OF CHAMBERSBURG","CHAMBERSBURG","PA",1025432,1,2,NA,2,1.823529412,15184,"U",39.93509,-77.645272,2013-06-01
"11078",3866,4,"12/14/09","CHARLEROI FEDERAL SAVINGS BANK","CHARLEROI","PA",508375,7,2,NA,2,2,NA,"",40.135834,-79.932907,2009-12-14
